name,threads,outer,inner,N,nnz,ell_sd,ell_mflops,ell_sum,ellgs_sd,ellgs_mflops,ellgs_sum,bellgs_sd,bellgs_mflops,bellgs_sum
CurlCurl_0,5,30,500,11083,113343,512.840091545,3917.38479263,39697,291.180601087,6939.36734694,39697,743.985071787,8115.25059666,39697
CurlCurl_2,5,30,25,806529,8921789,51.6657186319,4092.56376147,42092,250.36451578,4124.09352851,42092,169.01887214,5963.76270053,42092
CurlCurl_1,5,30,25,226451,2472071,404.916170701,4885.51581028,18801,538.551049937,5100.55914718,18801,951.548558716,5267.19673295,18801
CurlCurl_4,5,30,25,2380515,26515867,110.574606093,2850.75978354,33151,48.1726072032,2976.63527167,33151,63.9177022033,5893.28796859,33151
CurlCurl_3,5,30,25,1219574,13544618,135.713675228,3056.09611913,20919,77.8026128842,3217.75847323,20919,114.756913948,5818.13487973,20919
Hamrle3,5,30,25,1447360,5514242,69.6774524256,2156.80912647,6842,19.1076466923,2300.79638387,6842,178.235706072,3769.9922516,6842
Hamrle1,5,30,500000,32,98,97.2580621092,423.082457908,19640,161.797351091,644.45418676,19640,80.8356876338,476.8083036,19640
Hamrle2,5,30,5000,5952,22162,86.1063626244,5366.10169492,6527,449.927786787,7035.55555556,6527,672.545745385,6448.69059166,6527
cavity18,5,30,500,4562,138040,95.9259444529,3345.0726979,7879,305.419671999,4318.24817518,7879,222.437360779,5007.49697703,7879
cavity26,5,30,500,4562,138040,211.542145613,3273.67588933,3284,387.977454209,3684.34163701,3284,183.128355454,5013.55932203,3284
cavity10,5,30,2500,2597,76171,47.1840912616,3083.0140313,16113,519.108064806,3573.86612449,16113,57.6912641342,4377.64367816,16113
cavity08,5,30,5000,1182,29675,152.094508624,1968.70853605,2739,49.671433696,2740.91748768,2739,168.111985566,2697.72727273,2739
cavity25,5,30,500,4562,131735,225.443887618,3141.53418124,31527,134.958957105,4186.49364407,31527,97.5479726347,4831.35696822,31527
cavity21,5,30,500,4562,131735,368.211638051,2512.42848061,41397,199.029764127,4078.48297214,41397,240.203458674,4671.45390071,41397
cavity04,5,30,25000,317,5923,9.26557677167,838.160377358,50547,12.2178034161,1156.38422491,50547,15.8707054857,1147.27530992,50547
cavity11,5,30,2500,2597,71601,68.8767609353,2815.24246396,41685,205.458068449,3744.82217573,41685,152.057338386,4172.55244755,41685
cavity06,5,30,5000,1182,29675,197.283870402,1971.32418069,26576,21.759246196,2759.60942343,26576,13.5789939156,2918.85245902,26576
cavity22,5,30,500,4562,138040,119.420660945,3284.06026963,49710,216.911772103,4340.88050314,49710,265.622917284,4971.42857143,49710
cavity24,5,30,500,4562,138040,82.1092424444,3320.93023256,3432,102.401098927,4386.86440678,3432,540.463681995,3993.44262295,3432
cavity12,5,30,2500,2597,76258,27.6070048538,2954.97287523,28929,325.757049059,3700.64703979,28929,117.016626257,4324.65028355,28929
cavity03,5,30,25000,317,7311,14.8916077227,905.573905863,35038,22.7874458612,1195.51945928,35038,26.5492927591,1225.58113545,35038
cavity01,5,30,25000,317,7280,29.0106933029,1043.47826087,19326,34.2877257928,1295.68106312,19326,24.1589493033,1312.5,19326
cavity15,5,30,2500,2597,71601,168.511228864,2758.12788906,33454,101.257791009,3824.83974359,33454,110.004282355,4261.96428571,33454
cavity07,5,30,5000,1182,32702,142.693871503,2219.59276018,5831,33.2653362012,3081.21859296,5831,268.281449272,3100.69532238,5831
cavity23,5,30,500,4562,131735,129.760364109,3171.78972713,33482,96.6252862195,4160.05263158,33482,113.794219144,4778.77871826,33482
cavity20,5,30,500,4562,138040,122.243687925,3263.356974,37131,238.614970943,4300.31152648,37131,273.904647087,4912.45551601,37131
cavity09,5,30,5000,1182,32702,173.471461435,2173.85331265,7820,51.7372958412,3055.30987231,7820,108.716554729,3195.63517915,7820
cavity16,5,30,500,4562,137887,269.436161656,3169.81609195,12616,121.343126298,4264.54639175,12616,193.660833686,4826.84947491,12616
cavity13,5,30,2500,2597,71601,186.074002376,2679.00972811,49637,106.697857327,3792.42584746,49637,55.5872309251,4240.09080142,49637
cavity05,5,30,5000,1182,32632,23.063972683,2381.89781022,48387,158.49589406,3048.76985363,48387,27.9820162517,3411.01045296,48387
cavity14,5,30,2500,2597,76258,272.690099433,2839.091586,7636,101.675972414,3944.37931034,7636,73.252712764,4375.9372609,7636
cavity02,5,30,25000,317,5923,17.9130303875,852.720990498,12079,27.871536703,1141.37975334,12079,33.4883683982,1153.23208723,12079
cavity19,5,30,500,4562,131735,116.169811771,3213.04878049,51436,64.0018664358,4199.84059511,51436,338.513204621,4682.52369668,51436
cavity17,5,30,500,4562,131735,119.944936967,3164.17133707,2814,80.8583734156,4177.64270613,2814,86.9468317993,4796.17718447,2814
Linux_call_graph,5,30,25,324085,1208908,-1,-1,-1,-1,-1,-1,-1,-1,-1
raefsky6,5,30,500,3402,130371,266.856811053,1797.39430147,29467,102.749290814,2689.91059147,29467,86.3254596313,2985.59541985,29467
appu,5,30,25,14000,1853104,183.722695668,2665.05848514,2770,45.6796339481,3410.6208589,2770,51.4252637471,3180.38443936,2770
venkat50,5,30,25,62424,1717777,294.677595684,3734.29782609,14365,339.648577365,4457.89878893,14365,387.964506427,3988.64628483,14365
raefsky2,5,30,500,3242,293551,217.781339572,5432.77606416,39543,237.293405088,7308.32365145,39543,299.581831931,8109.14364641,39543
olafu,5,30,25,16146,1015156,509.903210699,3082.45748988,14586,775.098962312,4149.13896458,14586,416.09468487,6591.92207792,14586
venkat01,5,30,25,62424,1717792,81.8168447731,3840.07153502,43962,216.318462253,4617.72043011,43962,175.002388278,5042.44227006,43962
raefsky3,5,30,25,21200,1488768,426.227105869,5486.85995086,51980,335.703803995,7044.64353312,51980,413.199232308,7863.21126761,51980
raefsky4,5,30,25,19779,1316789,138.985703152,4438.61460674,2349,421.7034514,5211.56596306,2349,277.301504001,6096.24537037,2349
raefsky1,5,30,500,3242,293409,725.496720816,4539.59257349,40081,205.569343206,7614.42041522,40081,247.127339882,8554.19825073,40081
raefsky5,5,30,500,6316,167178,75.9295248542,2794.06128134,13158,306.274110435,3449.33975241,13158,551.374290802,3788.02114804,13158
bbmat,5,30,25,38744,1771722,123.020988563,2242.68607595,16903,90.4790313575,2863.77478448,16903,268.810624058,2765.43496358,16903
venkat25,5,30,25,62424,1717763,208.282879457,3712.74423631,36241,258.62209066,4592.94919786,36241,157.603088314,5194.84778226,36241
shyy41,5,30,5000,4720,20042,71.8003145792,4969.09090909,32988,611.182088473,5640.33771107,32988,461.679287944,7209.35251799,32988
shyy161,5,30,500,76480,329762,314.485769852,5136.47975078,62888,218.0102764,6918.08391608,62888,116.32033616,8203.03482587,62888
shallow_water1,5,30,500,81920,327680,226.714163531,5975.92705167,37664,385.95447122,8144.49047225,37664,442.437588266,8904.34782609,37664
shallow_water2,5,30,500,81920,327680,755.287752779,5449.22394678,5248,577.230955827,7953.39805825,5248,411.336517766,8985.74040219,5248
shermanACa,5,30,5000,3432,25220,-1,-1,-1,-1,-1,-1,-1,-1,-1
e40r0100,5,30,500,17281,553562,345.292291214,3330.69795427,63566,112.487435613,4582.46688742,63566,566.056493149,4847.30297723,63566
shermanACb,5,30,500,18510,145149,-1,-1,-1,-1,-1,-1,-1,-1,-1
shermanACd,5,30,2500,6136,53329,-1,-1,-1,-1,-1,-1,-1,-1,-1
swang2,5,30,5000,3169,20841,78.7993110254,4347.91376912,47954,533.249806366,4903.76470588,47954,307.681545026,6302.72177419,47954
swang1,5,30,5000,3169,20841,228.912142117,4253.26530612,51932,205.309909675,5826.93383038,51932,200.970009936,6419.19917864,51932
wang1,5,30,5000,2903,19093,370.474149139,4862.39388795,59271,246.317083207,7922.406639,59271,457.171484021,8785.12269939,59271
wang2,5,30,5000,2903,19093,399.346748317,6067.69067797,43387,186.895341143,8078.84344147,43387,401.652652,8866.71826625,43387
wang3,5,30,500,26064,177168,67.9933105217,7067.87234043,28640,955.849907318,6920.625,28640,1767.19831729,8917.85234899,28640
wang4,5,30,500,26068,177196,377.631280447,6894.78599222,8044,483.135561637,8728.86699507,8044,827.008881441,10144.8091603,8044
coater2,5,30,500,9540,207308,284.182986232,2227.52148997,35333,125.489288003,3075.78635015,35333,162.063991996,3680.02366864,35333
coater1,5,30,5000,1348,19457,118.83274466,1378.29988194,42284,42.884611342,1865.48418025,42284,102.03940525,1977.33739837,42284
nd12k,5,30,25,36000,14220946,368.729479426,4314.60740291,2168,145.20820094,5754.36174804,2168,339.643837647,4761.47745536,2168
nd24k,5,30,25,72000,28715634,306.572673166,4256.69048325,6934,312.112096048,5330.87264851,6934,269.41945804,4859.91774794,6934
nd3k,5,30,25,9000,3279690,157.296850347,4300.29283217,6680,31.6523057846,5460.08324084,6680,120.940432284,4837.30088496,6680
nd6k,5,30,25,18000,6897316,186.592878961,4490.44010417,57159,263.296486529,5529.64938536,57159,124.075991611,4924.30937649,57159
S80PI_n,5,30,5000,4182,10261,33.4890744186,1405.61643836,6971,47.1604869499,1893.17343173,6971,67.4523235244,2121.50241213,6971
bips98_1142,5,30,5000,9735,40983,-1,-1,-1,-1,-1,-1,-1,-1,-1
S40PI_n,5,30,25000,2182,5341,27.9834966473,1317.89768054,20068,90.7292804401,1743.9050936,20068,83.4602770587,1917.54427956,20068
bips07_3078,5,30,2500,21128,75729,-1,-1,-1,-1,-1,-1,-1,-1,-1
nopss_11k,5,30,5000,11685,44941,-1,-1,-1,-1,-1,-1,-1,-1,-1
bips98_606,5,30,5000,7135,34738,-1,-1,-1,-1,-1,-1,-1,-1,-1
S10PI_n,5,30,250000,682,1633,62.2825974743,1494.41766823,40833,87.2525197416,2062.91056089,40833,113.265918496,2239.85003658,40833
bips07_1693,5,30,5000,13275,49044,-1,-1,-1,-1,-1,-1,-1,-1,-1
S20PI_n,5,30,25000,1182,2881,25.5602974148,1104.96036819,31936,33.1379532962,1443.38677355,31936,87.7070998574,1549.48010039,31936
juba40k,5,30,500,40337,144945,-1,-1,-1,-1,-1,-1,-1,-1,-1
S80PI_n1,5,30,25000,4028,9927,148.614805183,2064.68386023,61960,229.853598053,2566.88501982,61960,110.87672452,3006.96688207,61960
bips07_1998,5,30,2500,15066,62198,-1,-1,-1,-1,-1,-1,-1,-1,-1
bauru5727,5,30,500,40366,145019,-1,-1,-1,-1,-1,-1,-1,-1,-1
bips07_2476,5,30,2500,16861,66498,-1,-1,-1,-1,-1,-1,-1,-1,-1
M80PI_n1,5,30,25000,4028,9927,165.81222531,2063.53935698,61960,151.427513673,2598.23765486,61960,13.7722501647,3068.94064303,61960
S40PI_n1,5,30,25000,2028,5007,56.3763809573,1828.26192795,61507,110.118246465,2456.82041217,61507,95.6775664655,2701.61870504,61507
M10PI_n1,5,30,250000,528,1317,87.5983732509,1434.64052288,8899,68.1654195577,1772.22571095,8899,74.2433789958,1828.99731506,8899
M40PI_n,5,30,25000,2182,5341,87.8979922175,1244.21494021,20068,58.8835993028,1761.54353562,20068,164.549606992,1864.00651466,20068
S10PI_n1,5,30,250000,528,1317,83.2608961507,1450.8666275,8899,32.8548224438,1754.75217623,8899,64.7333974243,1783.74717833,8899
M10PI_n,5,30,250000,682,1633,76.9348163715,1529.12166802,40833,79.3992802637,2080.9616855,40833,60.0749122016,2231.07751161,40833
M80PI_n,5,30,5000,4182,10261,34.6159526446,1392.8959276,6971,235.537734104,1699.77912755,6971,53.7815106293,2115.67010309,6971
mimo28x28_system,5,30,5000,13251,48737,-1,-1,-1,-1,-1,-1,-1,-1,-1
M20PI_n1,5,30,25000,1028,2547,102.448477302,1464.91564417,27579,66.6836385515,1822.75763359,27579,69.3892844273,1865.47851562,27579
M40PI_n1,5,30,25000,2028,5007,57.5478446522,1823.82224381,61507,108.082191352,2422.74193548,61507,313.798883514,2444.02863651,61507
mimo8x8_system,5,30,5000,13309,48872,-1,-1,-1,-1,-1,-1,-1,-1,-1
ww_vref_6405,5,30,5000,13251,48737,-1,-1,-1,-1,-1,-1,-1,-1,-1
xingo3012,5,30,2500,20944,74386,-1,-1,-1,-1,-1,-1,-1,-1,-1
xingo_afonso_itaipu,5,30,5000,13250,48735,-1,-1,-1,-1,-1,-1,-1,-1,-1
bips98_1450,5,30,5000,11305,44678,-1,-1,-1,-1,-1,-1,-1,-1,-1
S20PI_n1,5,30,25000,1028,2547,162.459327522,1383.73777617,27579,67.2372747367,1799.5760716,27579,56.1614897741,1841.20481928,27579
M20PI_n,5,30,25000,1182,2881,60.1930261709,1087.99093656,31936,25.0007572543,1486.58410733,31936,109.824733863,1488.63244919,31936
ww_36_pmec_36,5,30,250000,66,1194,20.1998036776,825.878446924,25659,23.6550301646,1124.64678179,25659,18.4726284177,1047.24593615,25659
zeros_nopss_13k,5,30,5000,13296,48827,-1,-1,-1,-1,-1,-1,-1,-1,-1
mimo46x46_system,5,30,5000,13250,48735,-1,-1,-1,-1,-1,-1,-1,-1,-1
descriptor_xingo6u,5,30,2500,20738,73916,-1,-1,-1,-1,-1,-1,-1,-1,-1
ex21,5,30,5000,656,18964,26.1685339809,2126.80373832,51487,34.5081425551,2660.99158092,51487,213.037915133,2613.32108406,51487
ex28,5,30,2500,2603,77031,87.9132879403,3023.98586757,33650,335.180414267,3747.85922802,33650,73.082370724,4454.37548188,33650
ex40,5,30,500,7740,456188,515.171770799,4132.13768116,12401,195.072329967,5904.07247627,12401,159.832202519,7065.37945276,12401
ex2,5,30,5000,441,26839,13.3298359845,2013.93196598,35904,30.5828231119,2816.26442812,35904,205.255313339,2726.61699966,35904
ex19,5,30,500,12005,259577,88.4997834818,3068.28605201,15171,359.494822182,3911.25565043,15171,517.639386767,4462.64183381,15171
ex9,5,30,2500,3363,99471,81.0781223263,3893.69780793,2746,441.868012904,4803.81519639,2746,161.31857977,5621.94800301,2746
ex29,5,30,5000,2870,23754,246.329373898,6003.53833193,55180,442.368238938,8079.59183673,55180,291.669572573,9147.88189987,55180
ex25,5,30,5000,848,24369,71.4851733646,2042.66554904,59066,29.3425106981,2627.85765636,59066,196.651912941,2627.85765636,59066
ex1,5,30,25000,216,4317,20.0930785597,679.343264792,62374,46.6203881735,890.715268226,62374,31.2715568988,918.250141804,62374
ex33,5,30,5000,1733,22189,150.017030504,4083.86503067,47576,285.868904584,5338.17161187,47576,529.946748066,5316.85303514,47576
ex22,5,30,5000,839,22460,13.846228355,1950.2170767,41872,93.7079763324,2397.01173959,41872,51.7656652381,2584.57997699,41872
ex20,5,30,2500,2203,67830,281.866683368,2618.24498199,62662,63.7012574338,3697.12936047,62662,34.3559613379,4074.68962755,62662
ex15,5,30,2500,6867,98671,318.165290278,5467.54710011,3483,167.165537,7345.23573201,3483,193.784918816,8675.64478312,3483
ex11,5,30,25,16614,1096948,290.606959956,4741.85014409,63568,450.791031146,5897.56989247,63568,449.61979477,7123.03896104,63568
ex4,5,30,5000,1601,31849,116.212047018,3077.19806763,54891,330.553424543,3766.14111155,54891,136.633540432,4360.88544044,54891
ex27,5,30,5000,974,37652,122.806402145,1938.82595263,56631,9.34210966966,2654.04135338,56631,87.8338418876,2735.01210654,56631
ex12,5,30,2500,3973,79077,274.442891861,3535.48435171,38245,125.280351589,4865.27891715,38245,156.208466633,5481.3077634,38245
ex14,5,30,2500,3251,65875,369.617635275,3264.37066402,48338,124.258715424,4564.08775982,48338,134.680810289,5143.80530973,48338
ex36,5,30,2500,3079,53099,334.092863863,2738.94429161,56492,82.3209210027,3956.70640835,56492,96.3393435539,4293.71967655,56492
ex6,5,30,5000,1651,49062,43.1131925941,2707.1178959,45187,199.750676083,3498.59757547,45187,20.0229392804,3956.61290323,45187
ex24,5,30,5000,2283,47901,275.123059569,2852.38189758,18553,215.284368581,3891.226645,18553,67.8379810063,4404.01471039,18553
ex5,5,30,250000,27,279,11.5780432576,408.45207886,14685,9.74151599648,495.618190431,14685,12.4396426345,424.657534247,14685
ex13,5,30,2500,2568,75628,32.1331831838,3915.84397653,32775,482.059571035,4541.31305044,32775,187.58760094,5558.1577658,32775
ex37,5,30,2500,3565,67591,129.112573574,1439.74013064,17988,200.327457506,1845.40407718,17988,42.8672024009,2185.05387931,17988
ex7,5,30,5000,1633,46626,18.7848654777,2141.75470831,56078,7.43772668795,2804.29029671,56078,9.69446491494,3039.50456323,56078
ex8,5,30,2500,3096,90841,6.95178780018,2590.52281369,3968,13.0660988383,3477.8330781,3968,40.4351958418,3800.87866109,3968
ex23,5,30,5000,1409,42760,48.2402706376,2470.72419106,7503,115.768693563,3278.30309226,7503,76.0666375989,3508.75273523,7503
ex31,5,30,2500,3909,91223,131.164796345,2028.68050408,14825,208.542345336,2694.12285883,14825,50.1010066099,3140.56690383,14825
ex10hs,5,30,2500,2548,57308,258.473202509,2735.0302259,41197,88.7213163301,3808.68409393,41197,395.782729102,3945.02065168,41197
ex32,5,30,5000,1159,11047,265.919451814,3753.22763307,12365,203.415746573,5067.43119266,12365,187.589206532,5415.19607843,12365
ex35,5,30,500,19716,227872,161.267035705,4563.5246996,61180,171.728853844,5996.63157895,61180,1100.94502525,6028.35978836,61180
ex18,5,30,2500,5773,71701,128.487131386,4805.69705094,23094,475.492408219,6274.88331389,23094,195.506357806,7346.41393443,23094
ex26,5,30,2500,2163,74464,45.6360054743,2693.4169279,59524,229.60069153,3401.2180268,59524,37.3408266711,3840.99037139,59524
ex3,5,30,2500,1821,52685,45.6187521454,2778.74472574,40358,314.893060066,3432.99304952,40358,110.3057167,3989.2730944,40358
ex10,5,30,2500,2410,54840,47.4954327228,2950.50215208,21663,350.944708649,3510.88348271,21663,168.585153449,4244.58204334,21663
fd12,5,30,5000,7500,28462,141.684420076,4486.91539674,4854,622.951058665,5411.02661597,4854,181.748726875,7056.69421488,4854
fd18,5,30,2500,16428,63406,127.804943573,4585.77627772,53079,158.14637048,6034.83502538,53079,923.353073737,6179.92202729,53079
fd15,5,30,5000,11532,44206,111.3887176,4587.27084054,26089,189.412531152,6179.77632805,26089,961.056611598,6168.27906977,26089
sinc12,5,30,500,7500,283992,100.415811856,3645.59691913,64423,183.023955005,4762.30296255,64423,214.545267724,5528.72160934,64423
sinc15,5,30,500,11532,551184,84.8967419842,3710.01121831,8704,686.878023214,4447.42334588,8704,179.187457115,5537.68251842,8704
sinc18,5,30,500,16428,948696,59.6197729955,3469.99268471,25588,33.5441094196,4377.9233964,25588,286.550255999,4705.05538105,25588
wikipedia-20051105,5,30,25,1634989,19753078,-1,-1,-1,-1,-1,-1,-1,-1,-1
usroads,5,30,500,129164,330870,65.5570888516,2492.74234053,8168,382.082916042,3088.39452396,8168,108.151717677,3964.09744409,8168
minnesota,5,30,25000,2642,6606,148.190390067,3270.2970297,53761,471.408698906,4067.73399015,53761,193.570890562,4759.36599424,53761
usroads-48,5,30,500,126146,323900,168.303532024,2376.95694716,60920,63.6843049368,3144.66019417,60920,125.074961903,3640.68939678,60920
wb-cs-stanford,5,30,5000,9914,36854,-1,-1,-1,-1,-1,-1,-1,-1,-1
flickr,5,30,25,820878,9837214,-1,-1,-1,-1,-1,-1,-1,-1,-1
CAG_mat1916,5,30,500,1916,195985,32.9269540009,2115.70708888,8531,326.999118029,2548.56957087,8531,46.2014344158,3051.14167099,8531
CAG_mat364,5,30,5000,364,13585,28.616888133,1518.44262295,28395,97.6295335395,1878.11059908,28395,72.8241605076,1952.8030666,28395
CAG_mat72,5,30,250000,72,1012,19.7823939903,795.931208054,63270,20.0276278559,1114.04667547,63270,19.0651913476,1021.25941873,63270
Lin,5,30,25,256000,1766400,486.581749572,6105.06912442,55615,331.664445936,7839.05325444,55615,387.404627351,8102.75229358,55615
circuit_1,5,30,5000,2624,35823,-1,-1,-1,-1,-1,-1,-1,-1,-1
circuit_3,5,30,5000,12127,48137,-1,-1,-1,-1,-1,-1,-1,-1,-1
circuit_2,5,30,5000,4510,21199,-1,-1,-1,-1,-1,-1,-1,-1,-1
circuit_4,5,30,500,80209,307604,-1,-1,-1,-1,-1,-1,-1,-1,-1
meg1,5,30,2500,2904,58142,-1,-1,-1,-1,-1,-1,-1,-1,-1
d_dyn1,5,30,250000,87,232,35.5500440394,383.344348976,24253,54.1803210195,497.071846879,24253,62.7274846305,468.560657062,24253
d_dyn,5,30,250000,87,230,42.0364272725,402.004194826,43380,52.0283641846,501.891184172,43380,44.7444319436,468.686319794,43380
bayer01,5,30,500,57735,275094,-1,-1,-1,-1,-1,-1,-1,-1,-1
bayer02,5,30,2500,13935,63307,19.7699642336,1465.66599784,15384,90.9695021613,1863.79784102,15384,173.867005035,2122.02234637,15384
bayer03,5,30,5000,6747,29195,-1,-1,-1,-1,-1,-1,-1,-1,-1
bayer10,5,30,2500,13436,71594,136.579994135,1505.12964261,7089,134.908717934,1933.23132313,7089,229.805415549,2236.38067472,7089
meg4,5,30,5000,5860,25258,-1,-1,-1,-1,-1,-1,-1,-1,-1
d_ss,5,30,250000,53,144,18.9073607171,423.778693349,10476,11.8295784761,634.734058184,10476,10.7386033512,540.540540541,10476
poli_large,5,30,5000,15575,33033,-1,-1,-1,-1,-1,-1,-1,-1,-1
poli4,5,30,2500,33833,73249,-1,-1,-1,-1,-1,-1,-1,-1,-1
b_dyn,5,30,25000,1089,4144,159.969956887,1720.45391641,3145,118.401445143,2343.00791557,3145,148.772603336,2510.50080775,3145
bayer08,5,30,5000,3008,20698,-1,-1,-1,-1,-1,-1,-1,-1,-1
bayer06,5,30,5000,3008,20715,-1,-1,-1,-1,-1,-1,-1,-1,-1
bayer09,5,30,5000,3083,11767,-1,-1,-1,-1,-1,-1,-1,-1,-1
bayer07,5,30,5000,3268,20963,-1,-1,-1,-1,-1,-1,-1,-1,-1
bayer04,5,30,2500,20545,85537,-1,-1,-1,-1,-1,-1,-1,-1,-1
b2_ss,5,30,25000,1089,3895,46.4639934623,1821.22817955,56808,200.01700046,2233.37155963,56808,53.8324950942,2529.22077922,56808
poli3,5,30,5000,16955,37849,-1,-1,-1,-1,-1,-1,-1,-1,-1
bayer05,5,30,5000,3268,20712,-1,-1,-1,-1,-1,-1,-1,-1,-1
poli,5,30,25000,4008,8188,-1,-1,-1,-1,-1,-1,-1,-1,-1
consph,5,30,25,83334,6010480,482.772045836,5263.117338,51914,589.702482849,6209.17355372,51914,612.017857894,6758.4107946,51914
mac_econ_fwd500,5,30,25,206500,1273389,-1,-1,-1,-1,-1,-1,-1,-1,-1
pdb1HYS,5,30,25,36417,4344765,164.827531506,3592.69432194,14639,223.884839447,4368.06132708,14639,129.147336569,3872.33957219,14639
mc2depi,5,30,25,525825,2100225,491.670475621,5645.76612903,43172,494.465819046,5977.87001898,43172,204.180130365,6300.675,43172
cant,5,30,25,62451,4007383,145.005091229,5102.77971138,12224,304.403157784,6274.60803758,12224,360.265603307,6693.84688196,12224
webbase-1M,5,30,25,1000005,3105536,-1,-1,-1,-1,-1,-1,-1,-1,-1
cop20k_A,5,30,25,121192,2624331,18.8438411727,1404.38690689,27267,72.1064233308,1643.63110647,27267,28.448894268,1925.87891389,27267
EX3,5,30,2500,2600,71760,162.897272018,5894.85213582,50035,790.830599565,6484.3373494,50035,273.47583414,8331.26934985,50035
08blocks,5,30,250000,300,592,-1,-1,-1,-1,-1,-1,-1,-1,-1
EX2,5,30,25000,560,8736,150.772814024,4209.44426598,25226,308.057794603,5624.03433476,25226,525.649501549,5910.69012179,25226
EX1,5,30,25000,560,8736,337.18378022,3978.1420765,35226,534.869354446,5704.83239007,35226,577.82258946,5886.79245283,35226
EX5,5,30,500,6545,295680,178.469434478,6372.4137931,2947,940.456085303,7079.32960894,2947,325.551998327,9517.59656652,2947
