name,workers,outer,inner,N,nnz,csrnnz_sd,csrnnz_mflops,csrnnz_sum,csrnnzgs_sd,csrnnzgs_mflops,csrnnzgs_sum,csrnnzsorted_sd,csrnnzsorted_mflops,csrnnzsorted_sum,csrnnzgssorted_sd,csrnnzgssorted_mflops,csrnnzgssorted_sum,csrnnzshort_sd,csrnnzshort_mflops,csrnnzshort_sum,csrnnzgsshort_sd,csrnnzgsshort_mflops,csrnnzgsshort_sum,csrnnzunroll2_sd,csrnnzunroll2_mflops,csrnnzunroll2_sum,csrnnzunroll3_sd,csrnnzunroll3_mflops,csrnnzunroll3_sum,csrnnzunroll4_sd,csrnnzunroll4_mflops,csrnnzunroll4_sum
cdde3,5,30,25000,961,4681,267.435033726,6325.67567568,63831,409.325756476,3655.12753774,63831,149.730873483,6213.71681416,63831,204.713699331,4046.9740634,63831,206.819033495,6197.26390115,63831,148.550377411,4157.19360568,63831,297.266144094,6027.03862661,63831,978.384541795,5372.22647284,63831,92.9366684047,6241.33333333,63831
qh882,5,30,25000,882,3354,143.899804198,5386.50963597,600,100.920344802,2788.80266075,35728,233.635667562,5409.67741935,600,205.229242888,2490.59405941,35728,124.843981158,5898.007034,600,139.521240706,3723.90821614,35728,277.673861749,5749.71428571,600,267.564469868,6076.08695652,600,281.097402475,5769.49541284,600
tols2000,5,30,25000,2000,5184,829.166196841,5184,29749,81.9470243621,2442.97832234,32660,166.449461545,5855.42168675,29749,69.8081329531,1878.26086957,32660,108.918999892,7513.04347826,29749,412.815915896,7886.40973631,32660,411.553512922,7934.69387755,29749,352.383063441,7991.77800617,29749,262.638678893,7983.57289528,29749
dw4096,5,30,5000,8192,41746,259.995594789,6519.41697033,29298,106.143499906,4436.34431456,14795,305.598726319,7590.18181818,29298,435.225972694,4228.15665091,14795,418.374705244,7617.88321168,29298,267.32589458,4380.48268625,14795,954.02176438,6088.38113758,29298,573.283978609,7047.72087788,29298,291.377306752,7031.8921954,29298
cdde5,5,30,25000,961,4681,158.158384477,6342.81842818,5730,582.287995062,3617.46522411,5730,937.742404148,5380.45977011,5730,556.66373392,3598.92362891,5730,331.133717282,6137.67482517,5730,340.356528608,4037.6653249,5730,849.459947486,5617.2,5730,562.556988763,6549.90671642,5730,320.070136675,6095.05208333,5730
cdde2,5,30,25000,961,4681,270.792670303,6297.30941704,40400,197.945204142,4026.08944954,40400,768.095366654,5546.20853081,40400,295.619041267,4021.47766323,40400,237.941275839,6213.71681416,40400,163.705384574,4110.94847775,40400,219.264034522,6032.21649485,40400,850.156119425,5515.71091909,40400,134.750697456,6121.62162162,40400
rdb2048_noL,5,30,5000,2048,12032,825.28125539,6797.74011299,22734,275.366846707,4712.27154047,22734,391.136131937,7396.72131148,22734,173.956626227,4669.59896507,22734,309.938202232,7457.85123967,22734,406.56303851,4523.30827068,22734,484.033688136,7050,22734,623.214312103,5648.82629108,22734,991.903546479,6468.8172043,22734
rdb450,5,30,25000,450,2580,284.543260961,5926.49310873,13069,205.345103783,4300,13069,620.122521257,4936.2244898,13069,134.610717238,3794.11764706,13069,636.635716711,4980.69498069,13069,250.646150016,3692.7480916,13069,782.589649379,4161.29032258,13069,338.85265712,5330.5785124,13069,516.278405395,5352.69709544,13069
bwm2000,5,30,25000,2000,7996,218.982731824,7080.28335301,31053,266.359888867,3762.23337516,31053,140.206260119,7063.60424028,31053,92.1456005761,3880.2976383,31053,200.564761752,7030.48065651,31053,321.962647808,3757.51879699,31053,152.803512434,6322.61465472,31053,230.325698025,6557.68179333,31053,802.954438899,5542.51386322,31053
odepb400,5,30,250000,400,399,94.0789706487,2685.06056528,13,73.4681625625,1084.23913043,13,139.283976187,2311.70336037,13,137.209621323,1069.32285153,13,164.763661929,2726.65148064,13,137.236970988,3583.83233533,13,247.022499901,2604.4386423,13,247.792066487,3493.8704028,13,274.062961535,2702.03160271,13
cdde6,5,30,25000,961,4681,423.693149506,6394.80874317,51488,433.495817296,3892.18403548,51488,268.424876694,6180.89788732,51488,110.400429486,4186.94096601,51488,258.637830988,6180.89788732,51488,110.879502098,4176.97798929,51488,788.171793647,5507.05882353,51488,270.246231745,6693.51763584,51488,439.857582196,6058.23986195,51488
ck400,5,30,25000,400,2860,285.088018291,4390.99283521,56720,193.247476682,3445.78313253,49060,292.412560175,6085.10638298,56720,309.636803224,3473.68421053,49060,567.898900244,6137.33905579,56720,407.70979776,4891.67616876,49060,433.557202597,6529.6803653,56720,411.311817759,7283.53140917,56720,250.433509723,6975.6097561,56720
rdb968,5,30,25000,968,5632,184.307793111,6801.93236715,30895,512.076420439,4145.2404318,30895,322.267375154,6610.3286385,30895,159.928646404,4546.82454252,30895,565.941960512,6424.33460076,30895,335.260877371,4350.15447992,30895,523.999960086,6395.15518547,30895,374.59357943,7093.19899244,30895,343.691305234,6736.84210526,30895
ck104,5,30,250000,104,992,159.323079286,3407.37348294,2255,106.918623856,3255.30518486,21842,259.841649905,2689.31863365,2255,201.115574611,3267.4571805,21842,254.666507727,2806.48811769,2255,284.493681437,3320.68734657,21842,442.679317013,3752.83732661,2255,287.615477803,4925.52135055,2255,467.574802159,4647.09556527,2255
olm5000,5,30,5000,5000,19996,877.613639298,5404.32432432,28702,182.251177068,4157.17255717,28702,310.178895654,6288.05031447,28702,22.058418189,2503.67278798,28702,527.850500253,7574.24242424,28702,627.474554391,4453.45211581,28702,731.426137632,7262.46973366,28702,130.13150556,7924.43857332,28702,418.415601985,7740.38709677,28702
cryg10000,5,30,5000,10000,49699,455.239587291,7477.28184554,6280,250.845591237,4300.46149409,6280,225.336215441,7533.95654371,6280,101.923709642,4488.16977724,6280,1014.14709328,6820.53979872,6280,124.249622677,4458.6423445,6280,191.854758025,6954.1511194,6280,593.341251846,6925.08128193,6280,276.380133561,6990.0140647,6280
tub1000,5,30,25000,1000,3996,373.058922908,6459.05172414,10727,317.600032372,3544.6481372,10727,600.34457557,6179.3814433,10727,126.317735406,3654.87804878,10727,256.912584989,6501.0845987,10727,120.269327593,3666.05504587,10727,361.88064118,5859.23753666,10727,421.301655968,5922.92490119,10727,804.080274497,5313.82978723,10727
bfwb62,5,30,250000,62,342,40.0799529114,1906.35451505,6039,60.5205677955,1580.89368259,18488,166.422791645,1599.62581852,6039,124.718012229,1564.97864552,18488,127.475338059,1574.10248542,6039,136.823285769,1546.57823334,18488,182.697144828,1858.02245563,6039,361.071657241,2771.47487844,6039,166.48836816,2466.34615385,6039
olm1000,5,30,25000,1000,3996,131.934145435,6615.89403974,10869,552.651326367,3317.10016602,10869,166.350988992,5853.515625,10869,19.4318894194,2488.16936488,10869,439.763411993,6819.11262799,10869,184.855470656,4738.33992095,10869,937.508250083,5622.88930582,10869,586.677979419,7068.39622642,10869,595.225585419,6865.97938144,10869
tols1090,5,30,25000,1090,3546,151.324129893,5800.43620502,37158,26.921334942,2483.19327731,44942,264.806890376,5634.53389831,37158,102.795871554,1785.49848943,44942,465.80523815,6998.68421053,37158,433.627748529,7408.07799443,44942,373.08259402,7428.77094972,37158,552.601741352,7653.23741007,37158,527.571071496,7063.74501992,37158
bfwa62,5,30,250000,62,450,107.581000241,1296.58086823,17562,83.1624869383,1220.83559414,30978,12.6880855973,2244.01595745,17562,89.9217313704,2107.39931314,30978,33.2175650635,2250.75025008,17562,68.9903053509,2058.55443733,30978,55.6223068566,2883.38316959,17562,73.0074306446,3686.51010377,17562,38.267861571,3338.27893175,17562
mhda416,5,30,25000,416,8562,367.160068749,6668.22429907,56904,275.287607452,7018.03278689,64480,420.097045379,6168.58789625,56904,636.805177093,6777.30870712,64480,300.755741155,6083.84651824,56904,260.811363173,7174.8603352,64480,616.094838592,6912.27125942,56904,965.413553557,8962.31681786,56904,528.419414365,7231.41891892,56904
af23560,5,30,500,23560,460598,492.620378276,7659.61197339,36922,289.510899569,8099.61313013,57890,1426.39664395,6490.34288398,36922,327.547458631,7828.8611898,57890,176.085009353,7959.64285714,36922,337.618924186,7579.78058146,57890,1611.62292721,7982.63431542,36922,445.831168151,9869.95714286,36922,763.80974171,9451.39534884,36922
rbsb480,5,30,5000,480,17088,460.77798463,3592.43167484,59045,453.05198285,3937.32718894,2995,380.381394528,6993.72442019,59045,821.547846812,8977.93345009,2995,701.18117885,7022.46575342,59045,1464.58780393,8073.07086614,2995,704.75137531,8322.07792208,59045,392.812364976,11048.2758621,59045,1031.48348828,9220.14388489,59045
dw256B,5,30,25000,512,2500,271.137263252,5372.49283668,56146,331.600533922,3409.09090909,64483,755.959953481,4635.35228677,56146,99.8991351199,3750,64483,489.935312922,5252.10084034,56146,186.457191457,3834.35582822,64483,345.021491709,5580.35714286,56146,404.22485189,6058.15831987,56146,586.207291117,5172.4137931,56146
mhd4800b,5,30,5000,4800,27520,1067.1871546,6795.0617284,12930,456.18960892,4701.59453303,1906,164.03820261,7216.78321678,12930,25.9429508732,3856.14198972,1906,220.805051885,7796.03399433,12930,707.170936422,4125.93703148,1906,97.4742371474,7478.26086957,12930,586.899669935,7532.84671533,12930,194.828834438,7623.26869806,12930
olm2000,5,30,25000,2000,7996,523.657073702,6944.99131442,10944,376.128430595,3805.20304569,10944,55.1490225017,6289.45988464,10944,137.228270362,2450.25536261,10944,297.460988567,7225.30120482,10944,156.869678396,4891.51712887,10944,714.394763671,6637.52075263,10944,51.5553941078,7552.89672544,10944,171.306877648,7440.44665012,10944
mhd3200a,5,30,2500,3200,68026,361.999499787,8189.3258427,57647,750.748394778,8329.71428571,64502,1315.88011671,6784.50797872,57647,563.513636178,7267.73504274,64502,666.467054522,8215.70048309,57647,223.32876646,7525.0,64502,452.083547309,9070.13333333,57647,990.90335349,9608.1920904,57647,1774.04096413,7965.57377049,57647
mhdb416,5,30,25000,416,2312,374.766616667,5948.54202401,44966,299.208419082,4084.80565371,15322,235.46074126,4094.45100354,44966,217.013109116,3060.90026478,15322,214.152927088,4234.43223443,44966,183.200320983,3741.10032362,15322,403.052065407,3918.6440678,44966,253.443679127,5478.67298578,44966,304.725516775,4954.28571429,44966
rw5151,5,30,5000,5151,20199,180.646182628,7112.32394366,28251,98.9431247635,3780.22457891,28251,310.888183892,7154.30932704,28251,450.308839614,3271.9762419,28251,175.202086654,7345.09090909,28251,163.144511506,3837.68207726,28251,244.410940217,6419.17372881,28251,245.637458833,6666.33663366,28251,278.619927291,6529.84913793,28251
rdb200l,5,30,250000,200,1120,291.513329366,3794.03794038,45963,276.522424625,2975.55791711,45963,100.072446971,4593.92945037,45963,315.18006453,3680.17524644,45963,63.9091098182,4508.85668277,45963,323.570846388,3732.50388802,45963,153.125827764,5042.01680672,45963,453.44932001,5156.53775322,45963,34.3222315288,4951.37046861,45963
tols4000,5,30,25000,4000,8784,840.942493195,5419.99177293,62985,21.0449865782,2484.16289593,14787,661.959469986,5415.53637485,62985,26.7303429916,1832.54520167,14787,398.055063416,8204.23412204,62985,211.773620946,8178.77094972,14787,195.434819396,8265.99749059,62985,238.205165142,8214.4638404,62985,1279.20506362,7410.57367829,62985
dw2048,5,30,5000,2048,10114,451.969359444,6056.28742515,46240,174.09561024,4185.10344828,61238,388.596527412,7418.58190709,46240,399.316260015,4094.73684211,61238,370.653194364,7455.03685504,46240,86.3905478519,4334.57142857,61238,782.943949289,6347.69874477,46240,309.454443117,6991.24423963,46240,1304.90881024,5447.3967684,46240
tols90,5,30,250000,90,1746,412.966148758,5030.73376873,49913,338.425731311,3976.6170665,57521,540.819644471,4932.20338983,49913,274.190502677,3860.55424528,57521,257.145408231,5111.2412178,49913,561.361172196,7258.8691796,57521,296.417472805,7030.87248322,49913,808.105259315,8519.84385166,49913,93.573869872,6657.34621251,49913
qh1484,5,30,25000,1484,6110,617.015759878,5955.16569201,30846,37.1051970862,3241.95259993,27414,261.497863838,6277.39726027,30846,15.4406302372,3032.75976175,27414,636.818574204,6565.18624642,30846,180.459658902,3868.72097932,27414,107.077578335,6213.55932203,30846,112.885603491,6458.77378436,30846,702.073346823,5481.45933014,30846
cdde4,5,30,25000,961,4681,330.385904036,6213.71681416,19301,123.638897898,4149.82269504,19301,228.761987897,6208.22281167,19301,179.679211106,4147.37152983,19301,697.539383184,5793.31683168,19301,102.947517632,4194.44444444,19301,215.716446403,6153.81244522,19301,502.72228142,6680.78020932,19301,177.886836669,6164.61808604,19301
bwm200,5,30,250000,200,796,436.668657072,2963.51451973,2056,314.777398281,2269.53050751,2056,163.812592008,3954.95197085,2056,288.11704166,2714.87039563,2056,183.675627292,3909.62671906,2056,315.143105337,2824.69836764,2056,111.525972752,4237.04755145,2056,88.3473271182,4425.50037064,2056,394.728527883,4032.42147923,2056
olm500,5,30,250000,500,1996,477.38111892,5436.71690576,19789,216.360848609,3449.30875576,19789,249.371716353,5062.56340886,19789,21.7577682112,2450.08183306,19789,376.145749027,5639.48012808,19789,272.533253281,4272.26027397,19789,101.423889006,5846.51435267,19789,18.4031536599,6441.48020654,19789,344.404929949,5952.28628231,19789
dwa512,5,30,25000,512,2480,244.829128701,5202.7972028,23087,136.912853458,3415.97796143,23087,517.567258624,5731.89522342,23087,119.248964176,3746.22356495,23087,868.526258134,5095.89041096,23087,456.761779584,3499.52963311,23087,398.249884662,5740.74074074,23087,694.61811909,5767.44186047,23087,373.966154195,5776.39751553,23087
rdb3200l,5,30,5000,3200,18880,784.25949313,7336.78756477,12988,175.820445503,4861.80257511,12988,442.747842001,7562.08277704,12988,679.534207392,3832.20568336,12988,265.000235152,7664.41136671,12988,210.472663559,4787.82755706,12988,362.512569996,7115.57788945,12988,424.366056343,7413.61256545,12988,470.083178492,7270.86007702,12988
mhd3200b,5,30,5000,3200,18316,442.898418182,7201.57273919,64989,861.944362628,3996.21818182,49341,874.641327425,6808.92193309,64989,93.0673235553,3766.1411926,49341,609.683189259,7621.08183079,64989,79.5031218692,4879.92895204,49341,136.461319063,7375.5704698,64989,139.376817639,7674.30167598,64989,128.958053136,7663.59832636,64989
rdb450l,5,30,25000,450,2580,387.355490413,5699.55817378,4200,82.6180099085,4372.88135593,4200,783.716351219,4807.45341615,4200,195.308107206,3913.04347826,4200,693.164647738,4993.5483871,4200,224.790130545,3827.89317507,4200,471.733683849,5251.01763908,4200,236.769228574,5497.15909091,4200,714.630607613,5092.10526316,4200
rw496,5,30,250000,496,1859,81.8934972811,5502.17048145,44911,12.2221001583,3273.65578774,44911,285.453094192,4976.79814385,44911,71.2418953773,3128.22526363,44911,385.956947128,4877.55815987,44911,237.877887141,3455.39033457,44911,458.073130407,4795.35683577,44911,380.653962959,5570.31562125,44911,228.071401283,5132.5234677,44911
rdb800l,5,30,25000,800,4640,151.313022579,6230.97582811,33912,63.8792784808,4325.66811684,33912,290.840615828,6020.76124567,33912,244.869820013,4510.69345431,33912,235.159171216,6137.56613757,33912,497.017677561,4233.57664234,33912,329.785075953,6236.55913978,33912,294.609854328,7044.53441296,33912,297.804376731,6315.78947368,33912
dw256A,5,30,25000,512,2480,387.69652447,5027.02702703,23087,163.842783362,3324.39678284,23087,509.011658292,4503.63196126,23087,87.1410980996,3784.33367243,23087,777.375304731,5696.78407351,23087,179.778944051,3827.16049383,23087,492.513493266,5577.2113943,23087,210.40510166,6273.18718381,23087,363.9856834,5895.40412044,23087
airfoil_2d,5,30,500,14214,259688,1104.81889277,6227.52997602,17560,616.09703779,6739.30795848,37288,343.282895106,7253.8547486,17560,166.114286596,7519.92277992,37288,322.822461827,7675.50738916,17560,730.076025985,7498.20981713,37288,785.216466465,8733.90134529,17560,1605.84912461,8270.31847134,17560,1369.97427996,8287.91489362,17560
msdoor,5,30,25,415863,19173163,567.821536141,5991.6134375,38252,186.606789745,6961.93282498,943,588.817118707,5788.99849034,38252,292.299203653,6671.2466945,943,191.899278129,6121.699553,38252,629.943669193,6499.37728814,943,183.274864929,6602.32885675,38252,692.702103893,6461.4119299,38252,199.913073097,6682.09677045,38252
MISKnowledgeMap,5,30,2500,2427,57022,464.517019003,6908.96607431,15302,127.159713749,7919.72222222,40808,312.378037305,7616.47373108,15302,200.838220453,6853.60576923,40808,188.326144546,7671.12107623,15302,495.378592715,6387.82673637,40808,150.32625393,8763.62704918,15302,511.599140615,9276.89804772,15302,196.818731084,9317.32026144,15302
Pd,5,30,5000,8081,13036,257.890947617,5424.1331484,4518,83.0244486883,1933.16856154,4518,582.057944182,3954.29726997,4518,26.7869177305,1381.41999294,4518,727.579292195,6837.06293706,4518,541.19582835,6909.54063604,4518,234.016411554,7188.97058824,4518,534.329135513,6873.11072056,4518,882.328690003,6719.58762887,4518
TS,5,30,5000,2142,45262,1094.4163176,7641.30557119,53870,309.014211136,8116.31799163,3996,304.8483508,8320.22058824,53870,154.604921771,7803.79310345,3996,1454.27346946,6813.14601104,53870,347.455202379,8491.93245779,3996,382.250044463,9338.78954608,53870,425.168290484,10163.6227545,53870,353.106065071,10194.1441441,53870
Kaufhold,5,30,5000,8765,42471,87.8213265894,3147.55434783,52241,123.35350201,2551.3215859,61969,17.4978128955,3498.43492586,52241,23.6657506266,2490.48084441,61969,18.4374569568,3514.84137931,52241,39.2247533808,3015.69230769,61969,69.5748668554,3637.25378247,52241,85.5552523935,3784.16988417,52241,81.956403433,3778.55871886,52241
Harvard500,5,30,25000,500,2636,464.322058726,4924.03486924,54441,71.8353491624,2968.46846847,6882,411.494793091,3838.83495146,54441,9.83405600608,1963.2571996,6882,451.901730103,4170.88607595,54441,137.579021016,5049.80842912,6882,452.039394034,3872.67384917,54441,282.172474447,7363.12849162,54441,700.668886581,5175.39267016,54441
Kuu,5,30,500,7102,340200,310.630640405,8151.7571885,54553,349.842501763,9757.17017208,29821,682.28682877,7923.91304348,54553,1313.76989837,7471.44948755,29821,110.19836369,8191.01123596,54553,314.513436692,9346.15384615,29821,422.954122548,9664.77272727,54553,415.264946217,9996.08227228,54553,482.45538167,10288.3064516,54553
pivtol,5,30,250000,102,306,72.7528164948,1955.68811248,61059,46.5820364507,1405.81929556,61059,353.724567174,1506.89428759,61059,131.189058528,966.722830666,61059,416.928849956,2006.99606471,61059,287.496346929,1582.75862069,61059,470.627275925,1967.4239177,61059,272.180698626,1512.35584843,61059,471.521778342,1981.00992663,61059
Muu,5,30,500,7102,170134,518.207184011,7950.18691589,16392,343.63783295,8680.30612245,19439,276.37692338,7962.58970359,16392,214.589107494,7721.66414523,19439,867.974926571,7595.26785714,16392,248.323419321,7640.74850299,19439,1667.77443159,6332.53101737,16392,384.410562623,9891.51162791,16392,800.292062187,9382.38970588,16392
Sieber,5,30,5000,2290,14873,696.381538186,6302.11864407,50462,184.702337146,4082.25068618,29319,155.53889805,6659.55223881,50462,73.7231522702,4016.11161116,29319,973.211466735,4426.48809524,50462,37.9584289456,4034.2676311,29319,561.61390765,6005.24899058,50462,933.77770684,5997.17741935,50462,640.95432916,5933.37765957,50462
tomography,5,30,5000,500,28726,249.964253498,4326.20481928,45740,206.560127196,4387.88187373,51136,534.604111874,7467.76429809,45740,440.24766075,8091.83098592,51136,457.639891013,7626.37168142,45740,416.305171699,8490.44334975,51136,486.356360044,9052.31092437,45740,1098.89772966,9543.52159468,45740,1731.76875259,8407.6097561,45740
amazon0302,5,30,25,262111,1234877,84.6201745092,3819.20721649,29102,100.790538853,2836.62404288,29102,250.424571756,3819.20721649,29102,164.250347039,3031.61292962,29102,157.456586585,3941.09680851,29102,134.001702113,3118.37626263,29102,341.798509198,3916.10042283,29102,379.308377983,2854.10708783,29102,607.629592436,3404.99172794,29102
email-EuAll,5,30,500,265214,420045,82.5171692302,2658.51265823,58768,43.9183919657,1266.97667404,42039,172.131186798,4328.87323944,58768,39.9020567223,1276.60318104,42039,65.1214483639,5187.875669,58768,62.8231719039,5701.96832579,42039,40.9970369965,6058.34134615,58768,759.794582311,5888.48130841,58768,127.446947882,6383.66261398,58768
as-Skitter,5,30,25,1696415,22190596,60.5032549852,2293.99682977,31433,62.4248612334,1771.84573619,2975,98.8542196407,2244.79997302,31433,41.0681673465,1772.78941202,2975,86.4635967042,2377.56385714,31433,47.4656361829,2171.43283972,2975,67.4517713452,2491.08621464,31433,69.8717226623,2555.1465418,31433,47.6231421304,2570.53780215,31433
p2p-Gnutella09,5,30,5000,8114,26013,150.557934654,5880.85908063,52230,720.457279197,4068.76955162,6881,34.5924569988,5522.92993631,52230,200.304625556,3319.3960017,6881,341.521351177,7765.07462687,52230,163.699677163,5998.38585703,6881,932.631734023,7266.20111732,52230,980.727962469,7598.73417722,52230,342.422292889,8293.19872476,52230
